Radiopaedia embedding 50 dimensions
['#Benign_malignant']
['benign', 'malignant', 'fibroma', 'fibrosarcoma']   ('ossifying', 0.8148632689545494)
['pharyngitis', 'pharynx', 'epiglottitis', 'epiglottis']   ('transmantle', 0.43846675860962914)
['pharyngitis', 'pharynx', 'epiglottitis', 'epiglottis']   ('esophagus', 0.4378947381653324)
['pharyngitis', 'pharynx', 'cheilitis', 'lip']   ('oropharynx', 0.6331186776141932)
['pharyngitis', 'pharynx', 'cheilitis', 'lip']   ('nasopharynx', 0.5606591291859415)
['pharyngitis', 'pharynx', 'cheilitis', 'lip']   ('contraceptives', 0.5580049888229861)
['pharyngitis', 'pharynx', 'appendicitis', 'appendix']   ('iibg1', 0.5799228854541327)
['pharyngitis', 'pharynx', 'appendicitis', 'appendix']   ('ivanatomic', 0.5637798340453528)
['pharyngitis', 'pharynx', 'appendicitis', 'appendix']   ('0anatomic', 0.5504285561439467)
['pharyngitis', 'pharynx', 'hepatitis', 'liver']   ('peptidase', 0.5560659160253945)
['pharyngitis', 'pharynx', 'hepatitis', 'liver']   ('iibg1', 0.5477291100246657)
['pharyngitis', 'pharynx', 'hepatitis', 'liver']   ('ivanatomic', 0.5403018572861173)
['pharyngitis', 'pharynx', 'cholecystitis', 'gallbladder']   ('0anatomic', 0.5342957785043514)
['pharyngitis', 'pharynx', 'cholecystitis', 'gallbladder']   ('cavity', 0.5321946555232614)
['pharyngitis', 'pharynx', 'cholecystitis', 'gallbladder']   ('iibg1', 0.5275006185399141)
['pharyngitis', 'pharynx', 'mastitis', 'breast']   ('cavity', 0.5301618579737307)
['pharyngitis', 'pharynx', 'mastitis', 'breast']   ('esophagus', 0.49239334706398563)
['pharyngitis', 'pharynx', 'mastitis', 'breast']   ('larynx', 0.47872577275753525)
['pharyngitis', 'pharynx', 'endometritis', 'uterus']   ('nasopharynx', 0.5277753057123733)
['pharyngitis', 'pharynx', 'endometritis', 'uterus']   ('oropharynx', 0.5275694584999574)
['pharyngitis', 'pharynx', 'endometritis', 'uterus']   ('turbinate', 0.48345222731455967)
['laryngitis', 'larynx', 'epiglottitis', 'epiglottis'] Error - skipping
['laryngitis', 'larynx', 'cheilitis', 'lip'] Error - skipping
['laryngitis', 'larynx', 'appendicitis', 'appendix'] Error - skipping
['laryngitis', 'larynx', 'hepatitis', 'liver'] Error - skipping
['laryngitis', 'larynx', 'cholecystitis', 'gallbladder'] Error - skipping
['laryngitis', 'larynx', 'mastitis', 'breast'] Error - skipping
['laryngitis', 'larynx', 'endometritis', 'uterus'] Error - skipping
['epiglottitis', 'epiglottis', 'cheilitis', 'lip']   ('nazi', 0.6729507474855199)
['epiglottitis', 'epiglottis', 'cheilitis', 'lip']   ('hdp', 0.6433493743294486)
['epiglottitis', 'epiglottis', 'cheilitis', 'lip']   ('shaded', 0.639977790751605)
['epiglottitis', 'epiglottis', 'appendicitis', 'appendix']   ('laryngeal', 0.5265024629195586)
['epiglottitis', 'epiglottis', 'appendicitis', 'appendix']   ('isovelocity', 0.4647851222314818)
['epiglottitis', 'epiglottis', 'appendicitis', 'appendix']   ('recurrent', 0.43146495396622037)
['epiglottitis', 'epiglottis', 'hepatitis', 'liver']   ('except', 0.44999325796347217)
['epiglottitis', 'epiglottis', 'hepatitis', 'liver']   ('kcvo', 0.43970617531776673)
['epiglottitis', 'epiglottis', 'hepatitis', 'liver']   ('misspelt', 0.43727440940538037)
['epiglottitis', 'epiglottis', 'cholecystitis', 'gallbladder']   ('laryngeal', 0.4745981462881276)
['epiglottitis', 'epiglottis', 'cholecystitis', 'gallbladder']   ('clarivate', 0.47116171317756456)
['epiglottitis', 'epiglottis', 'cholecystitis', 'gallbladder']   ('dad', 0.4351699105980154)
['epiglottitis', 'epiglottis', 'mastitis', 'breast']   ('mesodermal', 0.47532980091866406)
['epiglottitis', 'epiglottis', 'mastitis', 'breast']   ('dad', 0.4683765184757878)
['epiglottitis', 'epiglottis', 'mastitis', 'breast']   ('laryngeal', 0.45413167096696216)
['epiglottitis', 'epiglottis', 'endometritis', 'uterus']   ('regenerating', 0.575421697919648)
['epiglottitis', 'epiglottis', 'endometritis', 'uterus']   ('shaded', 0.5740942963816071)
['epiglottitis', 'epiglottis', 'endometritis', 'uterus']   ('mcgill', 0.5524503997069147)
['cheilitis', 'lip', 'appendicitis', 'appendix']   ('mecom', 0.670974894679018)
['cheilitis', 'lip', 'appendicitis', 'appendix']   ('myh11', 0.66355173101921)
['cheilitis', 'lip', 'appendicitis', 'appendix']   ('mllt3', 0.6610096577708399)
['cheilitis', 'lip', 'hepatitis', 'liver']   ('kmt2a', 0.6114123448657247)
['cheilitis', 'lip', 'hepatitis', 'liver']   ('mllt3', 0.5600326031457085)
['cheilitis', 'lip', 'hepatitis', 'liver']   ('hexachlorophene', 0.5572069937770743)
['cheilitis', 'lip', 'cholecystitis', 'gallbladder']   ('nup214', 0.6398076983265305)
['cheilitis', 'lip', 'cholecystitis', 'gallbladder']   ('mecom', 0.6250331762271906)
['cheilitis', 'lip', 'cholecystitis', 'gallbladder']   ('mllt3', 0.6133517166211121)
['cheilitis', 'lip', 'mastitis', 'breast']   ('interstitial', 0.5446330790295367)
['cheilitis', 'lip', 'mastitis', 'breast']   ('eo', 0.5399066393320826)
['cheilitis', 'lip', 'mastitis', 'breast']   ('verticle', 0.5213614099026882)
['cheilitis', 'lip', 'endometritis', 'uterus']   ('palate', 0.49140654416645047)
['cheilitis', 'lip', 'endometritis', 'uterus']   ('cleft', 0.46417423156733223)
['cheilitis', 'lip', 'endometritis', 'uterus']   ('interstitial', 0.44255771591965026)
['appendicitis', 'appendix', 'hepatitis', 'liver']   ('inertia', 0.45945736859076713)
['appendicitis', 'appendix', 'hepatitis', 'liver']   ('pbx1', 0.4568936214010479)
['appendicitis', 'appendix', 'hepatitis', 'liver']   ('hl', 0.44758710047583405)
['appendicitis', 'appendix', 'cholecystitis', 'gallbladder']   ('vermiform', 0.5688177442043735)
['appendicitis', 'appendix', 'cholecystitis', 'gallbladder']   ('gallbladder', 0.4934354897711756)
['appendicitis', 'appendix', 'mastitis', 'breast']   ('vermiform', 0.5503972243989707)
['appendicitis', 'appendix', 'mastitis', 'breast']   ('gravid', 0.5032230897084744)
['appendicitis', 'appendix', 'mastitis', 'breast']   ('choriocarcinoma', 0.4973190474360482)
['appendicitis', 'appendix', 'endometritis', 'uterus']   ('vermiform', 0.5872514594314229)
['appendicitis', 'appendix', 'endometritis', 'uterus']   ('cystadenofibroma', 0.5817205776195553)
['appendicitis', 'appendix', 'endometritis', 'uterus']   ('regrowth', 0.573750400023057)
['hepatitis', 'liver', 'cholecystitis', 'gallbladder']   ('gallbladder', 0.6402434760657757)
['hepatitis', 'liver', 'mastitis', 'breast']   ('spleen', 0.5496098573362399)
['hepatitis', 'liver', 'mastitis', 'breast']   ('aerated', 0.5048174676340003)
['hepatitis', 'liver', 'mastitis', 'breast']   ('implants', 0.47584207154903796)
['hepatitis', 'liver', 'endometritis', 'uterus']   ('nutmeg', 0.5248432403723851)
['hepatitis', 'liver', 'endometritis', 'uterus']   ('interposed', 0.48705799313353765)
['hepatitis', 'liver', 'endometritis', 'uterus']   ('wandering', 0.47966334011980616)
['cholecystitis', 'gallbladder', 'mastitis', 'breast']   ('glassy', 0.5809933379249249)
['cholecystitis', 'gallbladder', 'mastitis', 'breast']   ('carcinosarcoma', 0.5557234476764268)
['cholecystitis', 'gallbladder', 'mastitis', 'breast']   ('nsclc', 0.5526095498780603)
['cholecystitis', 'gallbladder', 'endometritis', 'uterus']   ('polyp', 0.568205017267706)
['cholecystitis', 'gallbladder', 'endometritis', 'uterus']   ('antrochoanal', 0.5530015203315819)
['cholecystitis', 'gallbladder', 'endometritis', 'uterus']   ('porcelain', 0.5265861156226378)
['mastitis', 'breast', 'endometritis', 'uterus']   ('fibroadenolipoma', 0.5863917847717213)
['mastitis', 'breast', 'endometritis', 'uterus']   ('cystssebaceous', 0.5711224723440528)
['mastitis', 'breast', 'endometritis', 'uterus']   ('tomosynthesis', 0.5575004056868043)
['#Organ_adjective']
['gastric', 'stomach', 'hepatic', 'liver']   ('liver', 0.6215436312109925)
['gastric', 'stomach', 'splenic', 'spleen']   ('spleen', 0.6443560347690247)
['gastric', 'stomach', 'nephrogenic', 'kidney']   ('mastocytosis', 0.46817761985818274)
['gastric', 'stomach', 'nephrogenic', 'kidney']   ('systemic', 0.42881066473023166)
['gastric', 'stomach', 'nephrogenic', 'kidney']   ('flows', 0.418026055648841)
['gastric', 'stomach', 'renal', 'kidney']   ('pelvis', 0.5425285087496429)
['gastric', 'stomach', 'renal', 'kidney']   ('calyces', 0.5238206422560434)
['gastric', 'stomach', 'renal', 'kidney']   ('kidneys', 0.4948794032993833)
['gastric', 'stomach', 'cardiac', 'heart']   ('shocks', 0.6226593358195086)
['gastric', 'stomach', 'cardiac', 'heart']   ('fibroelastoma', 0.5462479316066866)
['gastric', 'stomach', 'cardiac', 'heart']   ('chambers', 0.5449920002375288)
['gastric', 'stomach', 'vesical', 'bladder']   ('petrosal', 0.5832666117566723)
['gastric', 'stomach', 'vesical', 'bladder']   ('inferior', 0.5068932953233767)
['gastric', 'stomach', 'vesical', 'bladder']   ('colliculi', 0.5046956208657799)
['gastric', 'stomach', 'aortic', 'aorta']   ('stentless', 0.6443591500414547)
['gastric', 'stomach', 'aortic', 'aorta']   ('unicuspid', 0.5617542462368711)
['gastric', 'stomach', 'aortic', 'aorta']   ('root', 0.5253249563591988)
['gastric', 'stomach', 'pulmonary', 'lung']   ('dirofilaria', 0.5668213473559789)
['gastric', 'stomach', 'pulmonary', 'lung']   ('nodulesperifissural', 0.5494324003947446)
['gastric', 'stomach', 'pulmonary', 'lung']   ('vasculature', 0.507130170003888)
['gastric', 'stomach', 'thymic', 'thymus']   ('thymus', 0.5694025693251318)
['gastric', 'stomach', 'cephalic', 'head']   ('basilic', 0.5437118529789265)
['gastric', 'stomach', 'cephalic', 'head']   ('prosencephalic', 0.5063929480593009)
['gastric', 'stomach', 'cephalic', 'head']   ('sciatic', 0.4979209833190102)
['gastric', 'stomach', 'pancreatic', 'pancreas']   ('pecoma', 0.5859133565103336)
['gastric', 'stomach', 'pancreatic', 'pancreas']   ('pancreas', 0.5695246059440143)
['gastric', 'stomach', 'ovarian', 'ovary']   ('dysgerminoma', 0.5793308315086326)
['gastric', 'stomach', 'ovarian', 'ovary']   ('ovary', 0.5499041216545002)
['gastric', 'stomach', 'enteric', 'intestine']   ('flac', 0.6045030848834082)
['gastric', 'stomach', 'enteric', 'intestine']   ('colloid', 0.46221047197478826)
['gastric', 'stomach', 'enteric', 'intestine']   ('curvature', 0.3917288900796295)
['hepatic', 'liver', 'splenic', 'spleen']   ('spleen', 0.7184659945580338)
['hepatic', 'liver', 'nephrogenic', 'kidney']   ('corti', 0.48567583826779315)
['hepatic', 'liver', 'nephrogenic', 'kidney']   ('systemic', 0.47016054559637305)
['hepatic', 'liver', 'nephrogenic', 'kidney']   ('breaching', 0.45828274480407166)
['hepatic', 'liver', 'renal', 'kidney']   ('kidneys', 0.5613086196968753)
['hepatic', 'liver', 'renal', 'kidney']   ('transplants', 0.5365103513397593)
['hepatic', 'liver', 'renal', 'kidney']   ('transplant', 0.5179431328272361)
['hepatic', 'liver', 'cardiac', 'heart']   ('shocks', 0.5985930425658021)
['hepatic', 'liver', 'cardiac', 'heart']   ('fibroelastoma', 0.5509040026380978)
['hepatic', 'liver', 'cardiac', 'heart']   ('output', 0.5241641320620052)
['hepatic', 'liver', 'vesical', 'bladder']   ('petrosal', 0.48376782811240115)
['hepatic', 'liver', 'vesical', 'bladder']   ('colliculi', 0.4747283455249398)
['hepatic', 'liver', 'vesical', 'bladder']   ('hypogastric', 0.42065228928403253)
['hepatic', 'liver', 'aortic', 'aorta']   ('stentless', 0.5998634585572526)
['hepatic', 'liver', 'aortic', 'aorta']   ('unicuspid', 0.5980547856691033)
['hepatic', 'liver', 'aortic', 'aorta']   ('stentlessbiocor', 0.5548226050817077)
['hepatic', 'liver', 'pulmonary', 'lung']   ('postintubation', 0.5079467936018496)
['hepatic', 'liver', 'pulmonary', 'lung']   ('dirofilaria', 0.5053634192473458)
['hepatic', 'liver', 'pulmonary', 'lung']   ('transplantation', 0.5043427244047631)
['hepatic', 'liver', 'thymic', 'thymus']   ('thymus', 0.5355699207588775)
['hepatic', 'liver', 'cephalic', 'head']   ('cholestatic', 0.4259839486927621)
['hepatic', 'liver', 'cephalic', 'head']   ('cirrhotic', 0.42468396441666456)
['hepatic', 'liver', 'cephalic', 'head']   ('supradiaphragmatic', 0.4237556494167741)
['hepatic', 'liver', 'pancreatic', 'pancreas']   ('pancreas', 0.6103011768583887)
['hepatic', 'liver', 'ovarian', 'ovary']   ('ovary', 0.5499885474357139)
['hepatic', 'liver', 'enteric', 'intestine']   ('flac', 0.6013678880640043)
['hepatic', 'liver', 'enteric', 'intestine']   ('transplantation', 0.4488507606373298)
['hepatic', 'liver', 'enteric', 'intestine']   ('colloid', 0.442287425644416)
['splenic', 'spleen', 'nephrogenic', 'kidney']   ('corti', 0.4785735049465287)
['splenic', 'spleen', 'nephrogenic', 'kidney']   ('pharmacokinetics', 0.4743992006261035)
['splenic', 'spleen', 'nephrogenic', 'kidney']   ('mastocytosis', 0.4681720861210441)
['splenic', 'spleen', 'renal', 'kidney']   ('kidneys', 0.6630654907903487)
['splenic', 'spleen', 'renal', 'kidney']   ('calyces', 0.6066053666069615)
['splenic', 'spleen', 'renal', 'kidney']   ('transplants', 0.5864949850646161)
['splenic', 'spleen', 'cardiac', 'heart']   ('shocks', 0.7091998808503943)
['splenic', 'spleen', 'cardiac', 'heart']   ('fibroelastoma', 0.6042091483887733)
['splenic', 'spleen', 'cardiac', 'heart']   ('silhouette', 0.5809024603060934)
['splenic', 'spleen', 'vesical', 'bladder']   ('crests', 0.48869958468607644)
['splenic', 'spleen', 'vesical', 'bladder']   ('wandering', 0.47609513707303874)
['splenic', 'spleen', 'vesical', 'bladder']   ('colliculi', 0.47554837715821874)
['splenic', 'spleen', 'aortic', 'aorta']   ('stentless', 0.5763280854234238)
['splenic', 'spleen', 'aortic', 'aorta']   ('interrupted', 0.5627001499610506)
['splenic', 'spleen', 'aortic', 'aorta']   ('unicuspid', 0.5407466680481422)
['splenic', 'spleen', 'pulmonary', 'lung']   ('nodulesperifissural', 0.5205381849836981)
['splenic', 'spleen', 'pulmonary', 'lung']   ('dirofilaria', 0.5060669824242705)
['splenic', 'spleen', 'pulmonary', 'lung']   ('lungs', 0.5013724044012222)
['splenic', 'spleen', 'thymic', 'thymus']   ('thymus', 0.6376681315973127)
['splenic', 'spleen', 'cephalic', 'head']   ('basilic', 0.5057697914411583)
['splenic', 'spleen', 'cephalic', 'head']   ('pharmacokinetics', 0.4896859035888025)
['splenic', 'spleen', 'cephalic', 'head']   ('wandering', 0.4782937247106458)
['splenic', 'spleen', 'pancreatic', 'pancreas']   ('exocrine', 0.598890092540451)
['splenic', 'spleen', 'pancreatic', 'pancreas']   ('pancreas', 0.5831693660995025)
['splenic', 'spleen', 'ovarian', 'ovary']   ('ovary', 0.6338427105450734)
['splenic', 'spleen', 'enteric', 'intestine']   ('flac', 0.6632992269616029)
['splenic', 'spleen', 'enteric', 'intestine']   ('transjugular', 0.4992899680736731)
['splenic', 'spleen', 'enteric', 'intestine']   ('colloid', 0.4781105854647589)
['nephrogenic', 'kidney', 'cardiac', 'heart']   ('shocks', 0.5569345300095248)
['nephrogenic', 'kidney', 'cardiac', 'heart']   ('silhouette', 0.5414460062118335)
['nephrogenic', 'kidney', 'cardiac', 'heart']   ('verticle', 0.5244050817983683)
['nephrogenic', 'kidney', 'vesical', 'bladder']   ('inferior', 0.5163897765362023)
['nephrogenic', 'kidney', 'vesical', 'bladder']   ('ureter', 0.4569229161468335)
['nephrogenic', 'kidney', 'vesical', 'bladder']   ('medullary', 0.4543750682517936)
['nephrogenic', 'kidney', 'aortic', 'aorta']   ('stentlessbiocor', 0.5236431689614667)
['nephrogenic', 'kidney', 'aortic', 'aorta']   ('stentless', 0.5023105189445654)
['nephrogenic', 'kidney', 'aortic', 'aorta']   ('5ml', 0.46132433480031493)
['nephrogenic', 'kidney', 'pulmonary', 'lung']   ('verticle', 0.5150628088405389)
['nephrogenic', 'kidney', 'pulmonary', 'lung']   ('quark', 0.5150383291420472)
['nephrogenic', 'kidney', 'pulmonary', 'lung']   ('lipoasarcoma', 0.5018899563655963)
['nephrogenic', 'kidney', 'thymic', 'thymus']   ('thymus', 0.5505009620394258)
['nephrogenic', 'kidney', 'cephalic', 'head']   ('polycystic', 0.48454954200901723)
['nephrogenic', 'kidney', 'cephalic', 'head']   ('horseshoe', 0.46863822694974544)
['nephrogenic', 'kidney', 'cephalic', 'head']   ('kidneys', 0.4451562828013663)
['nephrogenic', 'kidney', 'pancreatic', 'pancreas']   ('pancreas', 0.5852766968009533)
['nephrogenic', 'kidney', 'ovarian', 'ovary']   ('ovaries', 0.5577806854785643)
['nephrogenic', 'kidney', 'ovarian', 'ovary']   ('polycystic', 0.5576494486408583)
['nephrogenic', 'kidney', 'ovarian', 'ovary']   ('ovary', 0.51246763113196)
['nephrogenic', 'kidney', 'enteric', 'intestine']   ('flac', 0.536065424299348)
['nephrogenic', 'kidney', 'enteric', 'intestine']   ('horseshoe', 0.5205451568898645)
['nephrogenic', 'kidney', 'enteric', 'intestine']   ('duplication', 0.5108623906037105)
['renal', 'kidney', 'cardiac', 'heart']   ('myxoma', 0.5618607155308892)
['renal', 'kidney', 'cardiac', 'heart']   ('shocks', 0.5545275152514266)
['renal', 'kidney', 'cardiac', 'heart']   ('chambers', 0.5166882971215585)
['renal', 'kidney', 'vesical', 'bladder']   ('arrhythmogenic', 0.5021783385407483)
['renal', 'kidney', 'vesical', 'bladder']   ('mha', 0.486727576250637)
['renal', 'kidney', 'vesical', 'bladder']   ('demifacet', 0.4745740787566155)
['renal', 'kidney', 'aortic', 'aorta']   ('stentless', 0.6124046673392934)
['renal', 'kidney', 'aortic', 'aorta']   ('unicuspid', 0.5665781595101259)
['renal', 'kidney', 'aortic', 'aorta']   ('interrupted', 0.5288068155579534)
['renal', 'kidney', 'pulmonary', 'lung']   ('nodulesperifissural', 0.5284381518031631)
['renal', 'kidney', 'pulmonary', 'lung']   ('nodulefat', 0.5117097875671219)
['renal', 'kidney', 'pulmonary', 'lung']   ('postintubation', 0.49706743310480994)
['renal', 'kidney', 'thymic', 'thymus']   ('thymus', 0.5472571278243543)
['renal', 'kidney', 'cephalic', 'head']   ('basilic', 0.5442054454586707)
['renal', 'kidney', 'cephalic', 'head']   ('polycystic', 0.4951959460262167)
['renal', 'kidney', 'cephalic', 'head']   ('arrhythmogenic', 0.49074953244415337)
['renal', 'kidney', 'pancreatic', 'pancreas']   ('pecoma', 0.6050496178428784)
['renal', 'kidney', 'pancreatic', 'pancreas']   ('pancreas', 0.5339064749287952)
['renal', 'kidney', 'ovarian', 'ovary']   ('polycystic', 0.6270745063927041)
['renal', 'kidney', 'ovarian', 'ovary']   ('dysgerminoma', 0.557766790634235)
['renal', 'kidney', 'ovarian', 'ovary']   ('thecoma', 0.5220557723764196)
['renal', 'kidney', 'enteric', 'intestine']   ('flac', 0.6057723709704927)
['renal', 'kidney', 'enteric', 'intestine']   ('pyelocaliceal', 0.5496611687562262)
['renal', 'kidney', 'enteric', 'intestine']   ('horseshoe', 0.47835055565245543)
['cardiac', 'heart', 'vesical', 'bladder']   ('hypophyseal', 0.5363623307088647)
['cardiac', 'heart', 'vesical', 'bladder']   ('genicular', 0.4844676501905603)
['cardiac', 'heart', 'vesical', 'bladder']   ('sca', 0.4765298131915785)
['cardiac', 'heart', 'aortic', 'aorta']   ('stentless', 0.6436427158421352)
['cardiac', 'heart', 'aortic', 'aorta']   ('interrupted', 0.5991189841041424)
['cardiac', 'heart', 'aortic', 'aorta']   ('unicuspid', 0.5764690082079568)
['cardiac', 'heart', 'pulmonary', 'lung']   ('nodulesperifissural', 0.6057695031043329)
['cardiac', 'heart', 'pulmonary', 'lung']   ('dirofilaria', 0.5696445115485079)
['cardiac', 'heart', 'pulmonary', 'lung']   ('postintubation', 0.5076050703855464)
['cardiac', 'heart', 'thymic', 'thymus']   ('thymus', 0.47747229418710835)
['cardiac', 'heart', 'cephalic', 'head']   ('basilic', 0.5301893676833545)
